Time_ns,Peptide_1,Peptide_2,Peptide_3,Peptide_4,Peptide_5,Peptide_6,Peptide_7,Peptide_8,Peptide_9,Peptide_10,Peptide_11,Peptide_12
4.2,4.866901463922465,6.538052362406029,4.635228778191335,4.180613581819356,5.3362537139316775,5.374864398308519,4.237329942235407,5.1553071623028455,4.561680885170992,4.871210177439567,3.85334173814306,5.287475424712559
4.4,4.701876744684183,6.387213555102081,4.596774458975164,3.969314863096992,5.183184330778305,5.227733712826135,4.282824044857383,5.027995968224866,4.50102938094229,4.516023519264079,3.8219835389335213,5.393660059515037
4.6,4.8350008579470085,6.162460361696638,4.478276246268795,4.207381298137161,5.16052271429098,5.098639065724498,4.163913378445606,5.030851187076209,4.692670132619032,4.931897496637308,3.5152246151330324,5.633802018075617
4.8,4.648223986355761,5.724263012004348,3.946843313541054,3.9811586257646656,4.839527052393498,5.053867026275059,4.165990335716392,4.529927765468381,4.252957245448853,4.664423707206295,3.36377315305314,5.49663612797575
5.0,4.682045904195535,5.671513009701135,4.040624441470742,4.033881634406326,4.742067289532356,5.138836520213003,4.141280310288915,4.348683097407504,3.861624744343308,4.6105235204156845,3.435918630923867,5.165053566986659
5.2,5.048159116349133,5.385245459214698,3.9349258019789204,4.34375154891104,4.696529909529776,5.1337186244748665,4.006257128445608,4.327407727511424,4.2216415347693115,4.8797539822560445,3.6029232097121913,5.500451982606133
5.4,4.926431550799675,5.176824087466835,3.945297817014298,4.30497313301518,4.439390396981869,5.0974901480044945,4.039395982274469,4.3060204329580625,4.193891428821493,5.076501867906101,3.5175144353902557,5.737685466262532
5.6,5.241069030761718,5.255696722066627,4.048286161602665,4.683573637188605,4.488067287229143,5.382102528698038,4.608449989174897,4.383809405632736,4.643946458348687,5.217217453290832,3.9090910771207987,6.200991395194574
5.8,5.325361604510613,5.145025939941403,4.3071965401127645,4.4360723301149765,4.605487763026973,5.052278839687132,4.524029368274617,4.064253493974794,4.681729672989755,5.117019912431827,3.927478067649984,6.332901622844192
6.0,5.3134814107642985,4.950464799988945,4.259388796248528,4.387021829857018,4.304191687242037,5.094169789440228,3.8017747008125706,3.873444139012749,4.773181117795547,5.059735009535304,3.9181179636829295,6.4926188688458115
6.2,4.984037757729583,4.983457607053362,4.200092450987617,4.308968972260098,3.768355758954895,4.867823117813975,3.9842546570975816,3.58854458790905,4.549811291964547,4.679770507812501,3.733759575609893,6.32129080142615
6.4,5.130080295778672,4.957410491367558,4.470717589180424,4.396342128537736,4.190901581386349,4.750008527647772,3.866030849240861,3.654276117288841,4.70219940185547,4.682353268029555,3.8223570107514,6.3404965670603595
6.6,5.297096620955557,5.07613581243551,4.613286115538397,4.43300377611844,4.229882403679614,4.999956319557047,3.9810724280015464,3.7545290677052634,4.705672855017319,4.81839168908461,4.033772536943545,6.431032778182118
6.8,5.355970562628979,4.967506829027862,4.541992849673868,4.531455866975605,4.23335206805535,5.134792756854363,4.009410193101413,3.891602391656839,4.6965577668963725,4.787248368173273,4.299362303535894,6.459636616257001
7.0,5.455695823813382,5.404956313799012,4.7268410103276075,4.775035037634506,4.337435803683299,5.034554719744989,4.376206141058002,4.082130455161039,4.685430102078417,5.045811963351266,3.988091275197153,6.2712184517338585
7.2,5.436755215626844,5.273498189674234,4.719499269881338,4.833075791844783,4.47641334965544,5.070724625497492,4.414837105229216,4.143697348540682,4.758471737267838,4.68419358739313,4.087795479252653,6.237729382784861
